radius,dx,total_charge,nuc_pos_radius,a,nucs_array,nucs,dim,v_ext,Dens_data_total,Dens_data_up,Dens_data_down,Energy,state,nspindown,dens3_total_wf_YP1,dens3_up_wf_YP1,dens3_down_wf_YP1,dens3_total_wf_YP2,dens3_up_wf_YP2,dens3_down_wf_YP2,Energy_2dExState,points,N
11.5,0.1,3,4.0,1,"[['1' '1' '1']
 ['-3.198824952949975' '-1.1725911208414486' '-3.220188170087039']]",3,1,"[-0.33588348 -0.33969845 -0.34360124 -0.3475949  -0.35168266 -0.35586788
 -0.36015409 -0.36454499 -0.36904446 -0.37365658 -0.37838563 -0.38323612
 -0.38821277 -0.39332058 -0.3985648  -0.40395096 -0.40948489 -0.41517275
 -0.42102106 -0.42703668 -0.43322688 -0.43959937 -0.4461623  -0.45292431
 -0.45989458 -0.46708285 -0.47449947 -0.48215547 -0.49006256 -0.49823327
 -0.50668092 -0.51541976 -0.52446502 -0.533833   -0.54354117 -0.55360824
 -0.56405432 -0.57490102 -0.5861716  -0.59789112 -0.61008662 -0.62278729
 -0.63602471 -0.64983309 -0.66424952 -0.67931427 -0.69507112 -0.71156775
 -0.72885613 -0.74699301 -0.76604042 -0.78606625 -0.80714492 -0.82935806
 -0.85279533 -0.87755532 -0.90374644 -0.93148803 -0.96091142 -0.99216112
 -1.02539591 -1.06079002 -1.09853398 -1.1388353  -1.18191844 -1.22802389
 -1.27740577 -1.33032711 -1.38705162 -1.44783053 -1.51288207 -1.58236092
 -1.65631403 -1.73461907 -1.8169023  -1.90243557 -1.99001803 -2.0778604
 -2.16350665 -2.24384784 -2.31529304 -2.37414368 -2.41715313 -2.44215281
 -2.44854295 -2.43745483 -2.4115144  -2.37430714 -2.32974762 -2.28154411
 -2.23285582 -2.18614374 -2.14316029 -2.10501146 -2.07223825 -2.0448854
 -2.02254384 -2.00436893 -1.98908958 -1.97503562 -1.96021884 -1.9425002
 -1.91985188 -1.89067607 -1.8540931  -1.81009429 -1.75949693 -1.70372174
 -1.64448277 -1.58349472 -1.52226637 -1.46199727 -1.40355854 -1.34752546
 -1.29423291 -1.24383457 -1.19635552 -1.15173465 -1.1098567  -1.07057532
 -1.03372896 -0.9991516  -0.96667952 -0.93615557 -0.90743144 -0.88036887
 -0.85484001 -0.83072727 -0.80792293 -0.78632849 -0.76585409 -0.74641771
 -0.72794457 -0.71036643 -0.69362102 -0.67765142 -0.66240557 -0.64783584
 -0.63389853 -0.62055355 -0.60776406 -0.59549614 -0.58371854 -0.57240244
 -0.56152119 -0.55105014 -0.54096646 -0.53124897 -0.52187799 -0.51283524
 -0.50410368 -0.49566743 -0.48751169 -0.47962261 -0.47198725 -0.46459348
 -0.45742996 -0.45048602 -0.44375165 -0.43721746 -0.43087458 -0.42471469
 -0.41872993 -0.41291288 -0.40725656 -0.40175434 -0.39639998 -0.39118755
 -0.38611145 -0.38116638 -0.37634728 -0.37164938 -0.36706814 -0.36259924
 -0.35823856 -0.35398222 -0.34982647 -0.34576779 -0.34180278 -0.33792823
 -0.33414106 -0.33043833 -0.32681723 -0.32327508 -0.31980931 -0.31641746
 -0.31309719 -0.30984623 -0.30666244 -0.30354374 -0.30048814 -0.29749375
 -0.29455872 -0.29168132 -0.28885984 -0.28609267 -0.28337825 -0.28071507
 -0.2781017  -0.27553674 -0.27301886 -0.27054676 -0.26811921 -0.265735
 -0.26339298 -0.26109204 -0.2588311  -0.25660913 -0.25442511 -0.25227809
 -0.25016713 -0.24809132 -0.2460498  -0.24404171 -0.24206623 -0.24012259
 -0.23821001 -0.23632774 -0.23447508 -0.23265133 -0.23085582 -0.22908789
 -0.2273469  -0.22563226 -0.22394335 -0.22227962 -0.22064048 -0.21902541
 -0.21743387 -0.21586536 -0.21431937]","[3.66805002e-13 1.70868669e-12 4.19434366e-12 8.16860468e-12
 1.41393780e-11 2.29537864e-11 3.57049737e-11 5.41819124e-11
 8.07004116e-11 1.18882418e-10 1.73581399e-10 2.52144416e-10
 3.64569541e-10 5.25834931e-10 7.56334106e-10 1.08652554e-09
 1.55803259e-09 2.23227037e-09 3.19410254e-09 4.56733584e-09
 6.52434462e-09 9.31367339e-09 1.32839340e-08 1.89333367e-08
 2.69636313e-08 3.83716383e-08 5.45618128e-08 7.75235733e-08
 1.10055488e-07 1.56110374e-07 2.21240711e-07 3.13267378e-07
 4.43151947e-07 6.26290557e-07 8.84217343e-07 1.24708220e-06
 1.75696425e-06 2.47256116e-06 3.47556693e-06 4.87953730e-06
 6.84202269e-06 9.58119381e-06 1.33986296e-05 1.87102560e-05
 2.60885645e-05 3.63196341e-05 5.04803502e-05 7.00418823e-05
 9.70089895e-05 1.34104863e-04 1.85017881e-04 2.54725921e-04
 3.49924259e-04 4.79581300e-04 6.55662501e-04 8.94056458e-04
 1.21576048e-03 1.64837018e-03 2.22794199e-03 3.00127664e-03
 4.02868818e-03 5.38727455e-03 7.17470935e-03 9.51346196e-03
 1.25553170e-02 1.64858643e-02 2.15284843e-02 2.79470365e-02
 3.60462219e-02 4.61680517e-02 5.86827323e-02 7.39715993e-02
 9.24000889e-02 1.14278622e-01 1.39810830e-01 1.69030175e-01
 2.01730177e-01 2.37397179e-01 2.75161088e-01 3.13782156e-01
 3.51693362e-01 3.87110025e-01 4.18203473e-01 4.43314105e-01
 4.61160749e-01 4.70996886e-01 4.72676843e-01 4.66622472e-01
 4.53708529e-01 4.35104102e-01 4.12108183e-01 3.86009604e-01
 3.57985586e-01 3.29042107e-01 2.99990207e-01 2.71449149e-01
 2.43867129e-01 2.17550933e-01 1.92698792e-01 1.69431418e-01
 1.47818744e-01 1.27899826e-01 1.09695472e-01 9.32132453e-02
 7.84466267e-02 6.53704181e-02 5.39357141e-02 4.40667942e-02
 3.56617868e-02 2.85968706e-02 2.27331463e-02 1.79245267e-02
 1.40253026e-02 1.08963400e-02 8.40955321e-03 6.45055296e-03
 4.91979904e-03 3.73253366e-03 2.81793787e-03 2.11778260e-03
 1.58486306e-03 1.18137570e-03 8.77374550e-04 6.49361929e-04
 4.79058857e-04 3.52352887e-04 2.58424407e-04 1.89028986e-04
 1.37920695e-04 1.00391677e-04 7.29104286e-05 5.28393248e-05
 3.82163125e-05 2.75872371e-05 1.98782036e-05 1.42985873e-05
 1.02681615e-05 7.36220363e-06 5.27073234e-06 3.76797993e-06
 2.68998451e-06 1.91786808e-06 1.36565257e-06 9.71259965e-07
 6.89961780e-07 4.89584977e-07 3.47026628e-07 2.45724777e-07
 1.73821320e-07 1.22839310e-07 8.67310064e-08 6.11804793e-08
 4.31206750e-08 3.03659817e-08 2.13673257e-08 1.50230264e-08
 1.05549640e-08 7.40988559e-09 5.19871746e-09 3.64459152e-09
 2.55364330e-09 1.78769410e-09 1.25101196e-09 8.74564587e-10
 6.11323214e-10 4.26833874e-10 2.98058800e-10 2.07858980e-10
 1.45027906e-10 1.01025223e-10 7.04266784e-11 4.89903326e-11
 3.41169211e-11 2.37080720e-11 1.65055764e-11 1.14537095e-11
 7.97554731e-12 5.52464194e-12 3.84959252e-12 2.66185208e-12
 1.85659777e-12 1.28204912e-12 8.95593549e-13 6.16225929e-13
 4.29051949e-13 2.92387127e-13 2.04304211e-13 1.37886867e-13
 9.74174016e-14 6.55054488e-14 4.73038424e-14 3.11521743e-14
 2.29618926e-14 1.44022452e-14 1.08297279e-14 6.59779585e-15
 5.15904941e-15 3.00403221e-15 2.53162901e-15 1.39633138e-15
 1.29383372e-15 6.67622369e-16 7.53374185e-16 3.72439672e-16
 5.04453383e-16 1.79266768e-16 2.82726628e-16 6.74361575e-17
 1.36627579e-16 1.94669132e-17 5.74966626e-17 5.71942330e-18
 4.89673022e-17 7.78277695e-18 3.76427828e-17 5.47905930e-19
 1.00942968e-17 6.60636688e-18 4.35157759e-18 6.75431310e-18
 1.59846470e-18 1.17462832e-17 2.96588214e-18 2.20939776e-18
 4.44885692e-18 9.05269771e-19 2.73371819e-18 3.68139473e-22
 1.54589743e-19 2.92885268e-19 4.13276763e-18]","[3.66805002e-13 1.70868669e-12 4.19434366e-12 8.16860468e-12
 1.41393780e-11 2.29537864e-11 3.57049737e-11 5.41819124e-11
 8.07004116e-11 1.18882418e-10 1.73581399e-10 2.52144416e-10
 3.64569541e-10 5.25834931e-10 7.56334106e-10 1.08652554e-09
 1.55803259e-09 2.23227037e-09 3.19410254e-09 4.56733584e-09
 6.52434462e-09 9.31367339e-09 1.32839340e-08 1.89333367e-08
 2.69636313e-08 3.83716383e-08 5.45618128e-08 7.75235733e-08
 1.10055488e-07 1.56110374e-07 2.21240711e-07 3.13267378e-07
 4.43151947e-07 6.26290557e-07 8.84217343e-07 1.24708220e-06
 1.75696425e-06 2.47256116e-06 3.47556693e-06 4.87953730e-06
 6.84202269e-06 9.58119381e-06 1.33986296e-05 1.87102560e-05
 2.60885645e-05 3.63196341e-05 5.04803502e-05 7.00418823e-05
 9.70089895e-05 1.34104863e-04 1.85017881e-04 2.54725921e-04
 3.49924259e-04 4.79581300e-04 6.55662501e-04 8.94056458e-04
 1.21576048e-03 1.64837018e-03 2.22794199e-03 3.00127664e-03
 4.02868818e-03 5.38727455e-03 7.17470935e-03 9.51346196e-03
 1.25553170e-02 1.64858643e-02 2.15284843e-02 2.79470365e-02
 3.60462219e-02 4.61680517e-02 5.86827323e-02 7.39715993e-02
 9.24000889e-02 1.14278622e-01 1.39810830e-01 1.69030175e-01
 2.01730177e-01 2.37397179e-01 2.75161088e-01 3.13782156e-01
 3.51693362e-01 3.87110025e-01 4.18203473e-01 4.43314105e-01
 4.61160749e-01 4.70996886e-01 4.72676843e-01 4.66622472e-01
 4.53708529e-01 4.35104102e-01 4.12108183e-01 3.86009604e-01
 3.57985586e-01 3.29042107e-01 2.99990207e-01 2.71449149e-01
 2.43867129e-01 2.17550933e-01 1.92698792e-01 1.69431418e-01
 1.47818744e-01 1.27899826e-01 1.09695472e-01 9.32132453e-02
 7.84466267e-02 6.53704181e-02 5.39357141e-02 4.40667942e-02
 3.56617868e-02 2.85968706e-02 2.27331463e-02 1.79245267e-02
 1.40253026e-02 1.08963400e-02 8.40955321e-03 6.45055296e-03
 4.91979904e-03 3.73253366e-03 2.81793787e-03 2.11778260e-03
 1.58486306e-03 1.18137570e-03 8.77374550e-04 6.49361929e-04
 4.79058857e-04 3.52352887e-04 2.58424407e-04 1.89028986e-04
 1.37920695e-04 1.00391677e-04 7.29104286e-05 5.28393248e-05
 3.82163125e-05 2.75872371e-05 1.98782036e-05 1.42985873e-05
 1.02681615e-05 7.36220363e-06 5.27073234e-06 3.76797993e-06
 2.68998451e-06 1.91786808e-06 1.36565257e-06 9.71259965e-07
 6.89961780e-07 4.89584977e-07 3.47026628e-07 2.45724777e-07
 1.73821320e-07 1.22839310e-07 8.67310064e-08 6.11804793e-08
 4.31206750e-08 3.03659817e-08 2.13673257e-08 1.50230264e-08
 1.05549640e-08 7.40988559e-09 5.19871746e-09 3.64459152e-09
 2.55364330e-09 1.78769410e-09 1.25101196e-09 8.74564587e-10
 6.11323214e-10 4.26833874e-10 2.98058800e-10 2.07858980e-10
 1.45027906e-10 1.01025223e-10 7.04266784e-11 4.89903326e-11
 3.41169211e-11 2.37080720e-11 1.65055764e-11 1.14537095e-11
 7.97554731e-12 5.52464194e-12 3.84959252e-12 2.66185208e-12
 1.85659777e-12 1.28204912e-12 8.95593549e-13 6.16225929e-13
 4.29051949e-13 2.92387127e-13 2.04304211e-13 1.37886867e-13
 9.74174016e-14 6.55054488e-14 4.73038424e-14 3.11521743e-14
 2.29618926e-14 1.44022452e-14 1.08297279e-14 6.59779585e-15
 5.15904941e-15 3.00403221e-15 2.53162901e-15 1.39633138e-15
 1.29383372e-15 6.67622369e-16 7.53374185e-16 3.72439672e-16
 5.04453383e-16 1.79266768e-16 2.82726628e-16 6.74361575e-17
 1.36627579e-16 1.94669132e-17 5.74966626e-17 5.71942330e-18
 4.89673022e-17 7.78277695e-18 3.76427828e-17 5.47905930e-19
 1.00942968e-17 6.60636688e-18 4.35157759e-18 6.75431310e-18
 1.59846470e-18 1.17462832e-17 2.96588214e-18 2.20939776e-18
 4.44885692e-18 9.05269771e-19 2.73371819e-18 3.68139473e-22
 1.54589743e-19 2.92885268e-19 4.13276763e-18]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",-2.00012,['1 (?)'],[[0]],,,,,,,,"[-1.15000000e+01 -1.14000000e+01 -1.13000000e+01 -1.12000000e+01
 -1.11000000e+01 -1.10000000e+01 -1.09000000e+01 -1.08000000e+01
 -1.07000000e+01 -1.06000000e+01 -1.05000000e+01 -1.04000000e+01
 -1.03000000e+01 -1.02000000e+01 -1.01000000e+01 -1.00000000e+01
 -9.90000000e+00 -9.80000000e+00 -9.70000000e+00 -9.60000000e+00
 -9.50000000e+00 -9.40000000e+00 -9.30000000e+00 -9.20000000e+00
 -9.10000000e+00 -9.00000000e+00 -8.90000000e+00 -8.80000000e+00
 -8.70000000e+00 -8.60000000e+00 -8.50000000e+00 -8.40000000e+00
 -8.30000000e+00 -8.20000000e+00 -8.10000000e+00 -8.00000000e+00
 -7.90000000e+00 -7.80000000e+00 -7.70000000e+00 -7.60000000e+00
 -7.50000000e+00 -7.40000000e+00 -7.30000000e+00 -7.20000000e+00
 -7.10000000e+00 -7.00000000e+00 -6.90000000e+00 -6.80000000e+00
 -6.70000000e+00 -6.60000000e+00 -6.50000000e+00 -6.40000000e+00
 -6.30000000e+00 -6.20000000e+00 -6.10000000e+00 -6.00000000e+00
 -5.90000000e+00 -5.80000000e+00 -5.70000000e+00 -5.60000000e+00
 -5.50000000e+00 -5.40000000e+00 -5.30000000e+00 -5.20000000e+00
 -5.10000000e+00 -5.00000000e+00 -4.90000000e+00 -4.80000000e+00
 -4.70000000e+00 -4.60000000e+00 -4.50000000e+00 -4.40000000e+00
 -4.30000000e+00 -4.20000000e+00 -4.10000000e+00 -4.00000000e+00
 -3.90000000e+00 -3.80000000e+00 -3.70000000e+00 -3.60000000e+00
 -3.50000000e+00 -3.40000000e+00 -3.30000000e+00 -3.20000000e+00
 -3.10000000e+00 -3.00000000e+00 -2.90000000e+00 -2.80000000e+00
 -2.70000000e+00 -2.60000000e+00 -2.50000000e+00 -2.40000000e+00
 -2.30000000e+00 -2.20000000e+00 -2.10000000e+00 -2.00000000e+00
 -1.90000000e+00 -1.80000000e+00 -1.70000000e+00 -1.60000000e+00
 -1.50000000e+00 -1.40000000e+00 -1.30000000e+00 -1.20000000e+00
 -1.10000000e+00 -1.00000000e+00 -9.00000000e-01 -8.00000000e-01
 -7.00000000e-01 -6.00000000e-01 -5.00000000e-01 -4.00000000e-01
 -3.00000000e-01 -2.00000000e-01 -1.00000000e-01 -4.08562073e-14
  1.00000000e-01  2.00000000e-01  3.00000000e-01  4.00000000e-01
  5.00000000e-01  6.00000000e-01  7.00000000e-01  8.00000000e-01
  9.00000000e-01  1.00000000e+00  1.10000000e+00  1.20000000e+00
  1.30000000e+00  1.40000000e+00  1.50000000e+00  1.60000000e+00
  1.70000000e+00  1.80000000e+00  1.90000000e+00  2.00000000e+00
  2.10000000e+00  2.20000000e+00  2.30000000e+00  2.40000000e+00
  2.50000000e+00  2.60000000e+00  2.70000000e+00  2.80000000e+00
  2.90000000e+00  3.00000000e+00  3.10000000e+00  3.20000000e+00
  3.30000000e+00  3.40000000e+00  3.50000000e+00  3.60000000e+00
  3.70000000e+00  3.80000000e+00  3.90000000e+00  4.00000000e+00
  4.10000000e+00  4.20000000e+00  4.30000000e+00  4.40000000e+00
  4.50000000e+00  4.60000000e+00  4.70000000e+00  4.80000000e+00
  4.90000000e+00  5.00000000e+00  5.10000000e+00  5.20000000e+00
  5.30000000e+00  5.40000000e+00  5.50000000e+00  5.60000000e+00
  5.70000000e+00  5.80000000e+00  5.90000000e+00  6.00000000e+00
  6.10000000e+00  6.20000000e+00  6.30000000e+00  6.40000000e+00
  6.50000000e+00  6.60000000e+00  6.70000000e+00  6.80000000e+00
  6.90000000e+00  7.00000000e+00  7.10000000e+00  7.20000000e+00
  7.30000000e+00  7.40000000e+00  7.50000000e+00  7.60000000e+00
  7.70000000e+00  7.80000000e+00  7.90000000e+00  8.00000000e+00
  8.10000000e+00  8.20000000e+00  8.30000000e+00  8.40000000e+00
  8.50000000e+00  8.60000000e+00  8.70000000e+00  8.80000000e+00
  8.90000000e+00  9.00000000e+00  9.10000000e+00  9.20000000e+00
  9.30000000e+00  9.40000000e+00  9.50000000e+00  9.60000000e+00
  9.70000000e+00  9.80000000e+00  9.90000000e+00  1.00000000e+01
  1.01000000e+01  1.02000000e+01  1.03000000e+01  1.04000000e+01
  1.05000000e+01  1.06000000e+01  1.07000000e+01  1.08000000e+01
  1.09000000e+01  1.10000000e+01  1.11000000e+01  1.12000000e+01
  1.13000000e+01  1.14000000e+01  1.15000000e+01]",231
11.5,0.1,3,4.0,1,"[['1' '1' '1']
 ['-3.198824952949975' '-1.1725911208414486' '-3.220188170087039']]",3,2,"[-0.33588348 -0.33969845 -0.34360124 -0.3475949  -0.35168266 -0.35586788
 -0.36015409 -0.36454499 -0.36904446 -0.37365658 -0.37838563 -0.38323612
 -0.38821277 -0.39332058 -0.3985648  -0.40395096 -0.40948489 -0.41517275
 -0.42102106 -0.42703668 -0.43322688 -0.43959937 -0.4461623  -0.45292431
 -0.45989458 -0.46708285 -0.47449947 -0.48215547 -0.49006256 -0.49823327
 -0.50668092 -0.51541976 -0.52446502 -0.533833   -0.54354117 -0.55360824
 -0.56405432 -0.57490102 -0.5861716  -0.59789112 -0.61008662 -0.62278729
 -0.63602471 -0.64983309 -0.66424952 -0.67931427 -0.69507112 -0.71156775
 -0.72885613 -0.74699301 -0.76604042 -0.78606625 -0.80714492 -0.82935806
 -0.85279533 -0.87755532 -0.90374644 -0.93148803 -0.96091142 -0.99216112
 -1.02539591 -1.06079002 -1.09853398 -1.1388353  -1.18191844 -1.22802389
 -1.27740577 -1.33032711 -1.38705162 -1.44783053 -1.51288207 -1.58236092
 -1.65631403 -1.73461907 -1.8169023  -1.90243557 -1.99001803 -2.0778604
 -2.16350665 -2.24384784 -2.31529304 -2.37414368 -2.41715313 -2.44215281
 -2.44854295 -2.43745483 -2.4115144  -2.37430714 -2.32974762 -2.28154411
 -2.23285582 -2.18614374 -2.14316029 -2.10501146 -2.07223825 -2.0448854
 -2.02254384 -2.00436893 -1.98908958 -1.97503562 -1.96021884 -1.9425002
 -1.91985188 -1.89067607 -1.8540931  -1.81009429 -1.75949693 -1.70372174
 -1.64448277 -1.58349472 -1.52226637 -1.46199727 -1.40355854 -1.34752546
 -1.29423291 -1.24383457 -1.19635552 -1.15173465 -1.1098567  -1.07057532
 -1.03372896 -0.9991516  -0.96667952 -0.93615557 -0.90743144 -0.88036887
 -0.85484001 -0.83072727 -0.80792293 -0.78632849 -0.76585409 -0.74641771
 -0.72794457 -0.71036643 -0.69362102 -0.67765142 -0.66240557 -0.64783584
 -0.63389853 -0.62055355 -0.60776406 -0.59549614 -0.58371854 -0.57240244
 -0.56152119 -0.55105014 -0.54096646 -0.53124897 -0.52187799 -0.51283524
 -0.50410368 -0.49566743 -0.48751169 -0.47962261 -0.47198725 -0.46459348
 -0.45742996 -0.45048602 -0.44375165 -0.43721746 -0.43087458 -0.42471469
 -0.41872993 -0.41291288 -0.40725656 -0.40175434 -0.39639998 -0.39118755
 -0.38611145 -0.38116638 -0.37634728 -0.37164938 -0.36706814 -0.36259924
 -0.35823856 -0.35398222 -0.34982647 -0.34576779 -0.34180278 -0.33792823
 -0.33414106 -0.33043833 -0.32681723 -0.32327508 -0.31980931 -0.31641746
 -0.31309719 -0.30984623 -0.30666244 -0.30354374 -0.30048814 -0.29749375
 -0.29455872 -0.29168132 -0.28885984 -0.28609267 -0.28337825 -0.28071507
 -0.2781017  -0.27553674 -0.27301886 -0.27054676 -0.26811921 -0.265735
 -0.26339298 -0.26109204 -0.2588311  -0.25660913 -0.25442511 -0.25227809
 -0.25016713 -0.24809132 -0.2460498  -0.24404171 -0.24206623 -0.24012259
 -0.23821001 -0.23632774 -0.23447508 -0.23265133 -0.23085582 -0.22908789
 -0.2273469  -0.22563226 -0.22394335 -0.22227962 -0.22064048 -0.21902541
